run_id,experiment,model_id,method,method_kind,retention,quant_bits,effective_compression_ratio,suite,task,context_length,repeat,mode,batch_size,status,warnings,primary_metric,primary_score,driver_peak_bytes,torch_peak_bytes,kv_cache_bytes,ttft_s,itl_mean_s,throughput_tokens_per_s,generated_tokens,total_joules,joules_per_generated_token,mean_watts,peak_watts,gpu,device_index,hardware_backend
perf-streaming_llm-r050-ruler-niah_single_1-16k-rep1-767ae22ff6,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500064,ruler,niah_single_1,16384,1,performance,1,ok,,string_match,80.0,24189272064,20020964352,1029439488,2.9460304926004026,0.039789456929154435,15.999508409897059,640,10144.045634515669,15.850071303930733,252.33859244130008,298.855,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-16k-rep2-7209824e76,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500064,ruler,niah_single_1,16384,2,performance,1,ok,,string_match,80.0,21418934272,20020964352,1029439488,2.9463562582001033,0.0474644942472434,14.26136576776152,640,10632.205134208149,16.61282052220023,236.27062218948572,301.36,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-4k-rep0-494df225e7,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500404,ruler,niah_single_1,4096,0,performance,1,ok,,string_match,60.0,23927128064,17015389696,243138560,0.5944040740003402,0.04044467789920984,22.332117815630696,640,6169.106770781936,9.639229329346774,214.94912456305715,261.389,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-4k-rep1-78fa808cf6,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500404,ruler,niah_single_1,4096,1,performance,1,ok,,string_match,60.0,24189272064,17015389696,243138560,0.5978825411992148,0.04348114526456618,20.91141963950894,640,6459.9712294682595,10.093705046044155,211.10876682431444,282.996,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-4k-rep2-45222a1f47,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500404,ruler,niah_single_1,4096,2,performance,1,ok,,string_match,60.0,23937613824,17015389696,243138560,0.5958528693990957,0.041113072932286714,22.000032393950775,640,6244.560910058187,9.757126421965918,214.58802565835808,281.138,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-8k-rep1-c1dccd3ff1,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.50019,ruler,niah_single_1,8192,1,performance,1,ok,,string_match,40.0,24189272064,18067168256,518389760,1.3068794957987848,0.03880683638111461,20.52497445933392,640,7366.432513473773,11.51005080230277,235.34788104267625,299.165,NVIDIA RTX A6000,0,nvml
perf-streaming_llm-r050-ruler-niah_single_1-8k-rep2-32bbeaee57,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.50019,ruler,niah_single_1,8192,2,performance,1,ok,,string_match,40.0,23927128064,18067168256,518389760,1.31872649500001,0.0386351124062966,20.558665982138418,640,7497.482860642906,11.71481696975454,240.3032074117921,299.886,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-16k-rep0-7d0dfd5927,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900127,ruler,niah_single_1,16384,0,performance,1,ok,,string_match,100.0,24069734400,18373127168,205651968,2.976315450399852,0.04261754854960027,15.256793791292575,640,9985.865843022517,15.602915379722683,237.19293976343647,299.079,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-16k-rep1-a77e57079b,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900127,ruler,niah_single_1,16384,1,performance,1,ok,,string_match,100.0,21439905792,18373127168,205651968,2.9615033481997672,0.03930037317480837,16.093849556820864,640,9718.476204662515,15.185119069785179,243.56973779976792,301.804,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-16k-rep2-e0c18c113c,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900127,ruler,niah_single_1,16384,2,performance,1,ok,,string_match,100.0,24069734400,18373127168,205651968,2.9539061643990863,0.03854669577166654,16.305251706389527,640,9574.577203975974,14.96027688121246,243.00887350635736,300.818,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-4k-rep0-1272391812,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.90035,ruler,niah_single_1,4096,0,performance,1,ok,,string_match,100.0,24189272064,16626105856,48496640,0.6133330172029673,0.04182847470863663,21.59839162912026,640,6319.688448379147,9.874513200592418,213.50226351876006,282.522,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-4k-rep1-f2e0c65648,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.90035,ruler,niah_single_1,4096,1,performance,1,ok,,string_match,100.0,24189272064,16626105856,48496640,0.6114035272024921,0.04149781708660816,21.75879684688732,640,6210.661721923183,9.704158940504973,211.2450747770283,271.009,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-8k-rep0-fa7413a903,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900164,ruler,niah_single_1,8192,0,performance,1,ok,,string_match,100.0,24189272064,17237482496,103546880,1.325344914998277,0.04043356964724894,19.809687371416256,640,7257.192181020801,11.339362782845003,223.98598159965397,302.471,NVIDIA RTX A6000,0,nvml
perf-tova-r010-ruler-niah_single_1-8k-rep2-f4f519e848,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.1,,0.900164,ruler,niah_single_1,8192,2,performance,1,ok,,string_match,100.0,23937613824,17237482496,103546880,1.331616306399519,0.03860328396221744,20.52852271535761,640,7185.786236100853,11.227790993907583,229.57638133128702,301.611,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-16k-rep2-4d0cd60172,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750095,ruler,niah_single_1,16384,2,performance,1,ok,,string_match,100.0,24189272064,18991131648,514588672,2.962742858598358,0.03945571386456301,16.050915517213227,640,9905.000789224603,15.476563733163442,247.0060013499162,299.091,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-4k-rep1-a5fa70333a,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750337,ruler,niah_single_1,4096,1,performance,1,ok,,string_match,100.0,23927128064,16772120064,121503744,0.6098685947996273,0.04024244097952789,22.372200350494435,640,6112.500476084863,9.550781993882598,213.7223892072066,281.863,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-4k-rep2-3ec44322c5,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750337,ruler,niah_single_1,4096,2,performance,1,ok,,string_match,100.0,23927128064,16772120064,121503744,0.6172638625997934,0.04278464760629833,21.151239623095258,640,6441.183623342369,10.064349411472453,212.5795159527636,286.651,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-8k-rep0-989ecaf67d,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750158,ruler,niah_single_1,8192,0,performance,1,ok,,string_match,100.0,21418934272,17548647424,259129344,1.3228181205995497,0.03955911505669121,20.164791410352603,640,7205.439450958429,11.258499142122545,226.5854316004161,302.151,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-8k-rep1-8924614f45,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750158,ruler,niah_single_1,8192,1,performance,1,ok,,string_match,100.0,23920836608,17548647424,259129344,1.325124257999414,0.04079202543150067,19.67156806643978,640,7257.91507896519,11.34049231088311,222.6347339238808,301.556,NVIDIA RTX A6000,0,nvml
perf-tova-r025-ruler-niah_single_1-8k-rep2-a07faff8c4,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.25,,0.750158,ruler,niah_single_1,8192,2,performance,1,ok,,string_match,100.0,23927128064,17548647424,259129344,1.334766132599907,0.039928258707087785,19.98000252932775,640,7463.390962622918,11.66154837909831,232.48309411865176,301.668,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-16k-rep0-ad05c0388c,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500064,ruler,niah_single_1,16384,0,performance,1,ok,,string_match,100.0,23927128064,20020964352,1029439488,2.9623307201996796,0.039753832069294816,15.976371937239925,640,10127.26358136763,15.823849345886922,251.9213808339386,298.889,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-16k-rep2-b676d1424a,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500064,ruler,niah_single_1,16384,2,performance,1,ok,,string_match,100.0,24189272064,20020964352,1029439488,2.966706692399748,0.03899041274172899,16.16317099499173,640,10050.269274741531,15.703545741783643,252.51857617701495,299.068,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-4k-rep1-9bb39a2035,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500404,ruler,niah_single_1,4096,1,performance,1,ok,,string_match,100.0,24189272064,17015389696,243138560,0.6160906984005123,0.04186149420316137,21.571604869952267,640,6250.328637073537,9.766138495427402,210.44746833387583,282.585,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-4k-rep2-379d68174f,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.500404,ruler,niah_single_1,4096,2,performance,1,ok,,string_match,100.0,21439905792,17015389696,243138560,0.6135306139993191,0.03938164231180068,22.79298315018276,640,6333.11588587283,9.895493571676298,225.37638456373267,283.416,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-8k-rep1-4264a2eec5,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.50019,ruler,niah_single_1,8192,1,performance,1,ok,,string_match,100.0,24189272064,18067168256,518389760,1.3333558916012407,0.04594762896062251,17.85306949503137,640,7923.719451659704,12.380811643218287,220.7152691737402,299.198,NVIDIA RTX A6000,0,nvml
perf-tova-r050-ruler-niah_single_1-8k-rep2-cc1909bee7,full_sweep,unsloth/Llama-3.1-8B-Instruct,tova,eviction,0.5,,0.50019,ruler,niah_single_1,8192,2,performance,1,ok,,string_match,100.0,24189272064,18067168256,518389760,1.3390725678007585,0.04134408431023398,19.422005453664195,640,7669.706560899584,11.983916501405599,232.41419004119604,299.528,NVIDIA RTX A6000,0,nvml
qual-full_cache-r100-longbench-gov_report-rep0-3db7e96f5e,full_sweep,unsloth/Llama-3.1-8B-Instruct,full_cache,full_cache,1.0,,9.1e-05,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,24.17,23914545152,22336122880,1434058752,1.8849184513994988,0.040580039488976205,18.183421676062782,6400,88099.87149055235,13.765604920398806,249.01029400350666,301.927,NVIDIA RTX A6000,0,nvml
qual-full_cache-r100-longbench-narrativeqa-rep0-31d0d8bd50,full_sweep,unsloth/Llama-3.1-8B-Instruct,full_cache,full_cache,1.0,,6.1e-05,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,21.85,24189272064,22321180160,2147352576,2.743068257860141,0.04573691329330904,2.7534608433499286,425,45387.378074414664,106.79383076332863,285.99457671713856,301.466,NVIDIA RTX A6000,0,nvml
qual-full_cache-r100-longbench-qasper-rep0-92a5329301,full_sweep,unsloth/Llama-3.1-8B-Instruct,full_cache,full_cache,1.0,,0.000178,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,49.57,23920836608,22125545984,735182848,0.9164118935202714,0.03656061938873492,13.366999960821216,1151,23110.758068125273,20.078851492723956,265.6402940778866,299.352,NVIDIA RTX A6000,0,nvml
qual-full_cache-r100-longbench-triviaqa-rep0-51ea979102,full_sweep,unsloth/Llama-3.1-8B-Instruct,full_cache,full_cache,1.0,,8.4e-05,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,23929225216,22319869440,1561067520,1.9114084249202279,0.03993124400007196,2.067867967453923,211,30261.035580998283,143.41723024169804,291.2512723998873,302.675,NVIDIA RTX A6000,0,nvml
qual-full_cache-r100-ruler-niah_single_1-4k-rep0-7b9a535b26,full_sweep,unsloth/Llama-3.1-8B-Instruct,full_cache,full_cache,1.0,,0.000269,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23937613824,17488619008,487325696,0.5891488868398301,0.03756600761952348,8.536466315151017,347,11455.488577473494,33.012935381767996,278.0446107337994,288.944,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-2wikimqa-rep0-e8d899b41c,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,0.000207,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,41.23,23937613824,18506603520,79069184,1.223017982599995,0.05033912166665775,5.985599941167943,503,23783.58423505952,47.283467664134236,278.8224649239599,300.93,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-gov_report-rep0-1b380b2a7a,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,9.1e-05,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,22.78,23927128064,18712244224,179257344,1.9206939131399121,0.05080567372299345,15.283984550681845,6400,110220.00872030057,17.221876362546965,262.054119412699,302.683,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-hotpotqa-rep0-d1457fa49a,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,6.6e-05,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,38.45,23920836608,18694586368,246726656,2.5092824592999388,0.051404189044363766,2.981432703586912,433,42911.038621811036,99.10170582404396,291.1194687447653,302.275,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-narrativeqa-rep0-62d0980213,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,6.1e-05,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,23.49,21439905792,18697825792,268419072,2.799221157380016,0.05397822453861764,3.0579063829800806,503,48710.82684295702,96.84061002575949,289.0845773826022,299.471,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-qasper-rep0-4e754fbb5d,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,0.000178,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,38.68,24189272064,18589911552,91897856,0.9400778804802394,0.04928964254418054,12.61112089001301,1487,29915.666671305113,20.11813495044056,251.60334227291375,299.165,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-longbench-triviaqa-rep0-bc0e4a6c46,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,8.4e-05,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,78.11,24189272064,18698350080,195133440,1.9532720454402444,0.05037321019153239,3.502815810950308,405,33936.12290820343,83.7928960696381,289.0637861302371,300.087,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-ruler-niah_single_1-16k-rep0-05986849b0,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,6.4e-05,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,96.0,23927128064,18589884416,257425408,3.0241414735804573,0.05303365244251197,2.072089583184792,346,49810.40022743916,143.96069429895712,294.56143094305236,301.203,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-ruler-niah_single_1-4k-rep0-67daa04d86,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,0.000269,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,94.0,23927128064,16671421952,60915712,0.6060405275200901,0.04935354009972612,8.648755655714412,421,13202.069132204524,31.35883404324115,268.3341969152129,284.667,NVIDIA RTX A6000,0,nvml
qual-kv_quant-2bit-ruler-niah_single_1-8k-rep0-fb6ae52533,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,2,0.000126,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,98.0,23927128064,17339384832,129728512,1.3410047839400796,0.05301736592979026,4.206090254254851,349,23960.533429357314,68.65482357982039,284.90466207057744,301.949,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-longbench-gov_report-rep0-8a590d97af,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,9.1e-05,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,23.82,23920836608,19249115136,358514688,1.9265593784596422,0.05287257593149912,14.809608617062567,6400,113492.66275021074,17.73322855472043,261.5035971910288,301.482,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-longbench-narrativeqa-rep0-7a6e424468,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,6.1e-05,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,24.05,23927128064,19234172416,536838144,2.790064713859756,0.05450107794633108,2.7410550567160805,441,47761.43155083382,108.30256587490662,289.8079752134281,301.233,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-longbench-qasper-rep0-23e15782d0,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,0.000178,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,47.76,24189272064,19112692224,183795712,0.9368539414006227,0.05033676163846314,11.187815911632184,1137,26281.36673009945,23.11465851371983,256.1532313970578,299.383,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_multikey_1-16k-rep0-8aaa928cf5,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,6.3e-05,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,19149313024,522420224,3.064393283099853,0.05466141082279228,2.0573573737415662,349,50614.30518655684,145.0266624256643,294.4401923994597,301.244,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_multikey_1-4k-rep0-853f7bbdca,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,0.00026,ruler,niah_multikey_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23937613824,16813686272,125960192,0.6462286681001569,0.04988995192145552,7.29728516825703,343,12968.37734117068,37.80868029495825,271.86549321368454,281.486,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_multikey_1-8k-rep0-46d7c73e0f,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,0.000133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23920836608,17522337792,246382592,1.282022821439823,0.050372686922048035,4.365115393592925,345,22894.006945008845,66.3594404203155,285.4609993964389,301.4,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_single_1-16k-rep0-caf9e20a4f,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,6.4e-05,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,19104931840,514850816,3.0149401273196417,0.053712724286694234,2.0966672245444267,350,49794.79287567581,142.27083678764518,294.64327248368,300.375,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_single_1-4k-rep0-dd17008248,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,0.000269,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21418934272,16787973632,121831424,0.604453341140179,0.0490437173703509,7.736531236725528,347,12366.537701551195,35.63843718026281,272.3894458985834,282.64,NVIDIA RTX A6000,0,nvml
qual-kv_quant-4bit-ruler-niah_single_1-8k-rep0-63704870fe,full_sweep,unsloth/Llama-3.1-8B-Instruct,kv_quant,quantization,,4,,ruler,niah_single_1,8192,0,quality,1,failed,,string_match,,,,0,,,,0,0.0,,0.0,0.0,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-longbench-2wikimqa-rep0-043fb812ca,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.900145,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,49.7,21418934272,18325724160,63176704,1.2598969877598574,0.04925124391797908,4.044948468787361,306,21457.89446499855,70.12383812091029,279.3991826790215,299.258,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-longbench-gov_report-rep0-79c26c6a81,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.90011,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,20.34,23927128064,18470653952,143261696,1.945819428380055,0.04320220923905619,17.219392057705004,6400,82747.45530832201,12.929289891925315,221.42726317424527,301.204,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-longbench-hotpotqa-rep0-9d53c7e4db,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.805046,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,51.68,23927128064,18452873216,384827392,2.5541918170797726,0.0400576339745947,2.342045516608103,325,40742.1401875866,125.36043134642031,288.95091754482615,301.525,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-longbench-narrativeqa-rep0-38da9c6d7e,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.805054,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,23.91,24189272064,18455973376,418643968,2.837925231299887,0.04075333580671218,2.6008345216864646,407,45840.62318516376,112.63052379647115,285.25052857170357,301.73,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-ruler-niah_multikey_1-4k-rep0-ff6f133d55,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.90039,ruler,niah_multikey_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,16630480384,50200576,0.6687683762799134,0.044140393978306505,7.154200096326176,327,12603.868243438728,38.543939582381434,271.6336471527241,283.093,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-ruler-niah_single_1-16k-rep0-a3cfd7eb3a,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.805066,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18357985280,401473536,3.0609979456401195,0.03969633976579839,2.115639122963916,349,48539.05859861361,139.080397130698,290.478910662667,302.001,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-ruler-niah_single_1-4k-rep0-2f3c18a46a,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.900242,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,16611223040,48627712,0.6252416408994759,0.03882994524578847,8.101934302353575,347,12031.628395640786,34.67328067908007,277.86540390217334,287.323,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r010-ruler-niah_single_1-8k-rep0-db9c7cdc05,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.1,,0.900114,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,17222599680,103677952,1.3630319112994767,0.04070066411006944,4.353195593004504,350,23045.788008113097,65.84510859460885,283.11739378957236,302.002,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-longbench-gov_report-rep0-5020c42c58,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512612,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,22.15,23927128064,19114897408,699006976,1.9524505913201573,0.04073363186330805,17.96099039607773,6400,83154.63591204946,12.992911861257728,232.08092347364175,301.286,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-longbench-hotpotqa-rep0-3730cd3eef,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.51255,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.03,24189272064,19096289280,962199552,2.558855200420221,0.04896846426516118,2.0107756793468137,280,40640.03654786738,145.1429876709549,287.41153922709844,300.92,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-longbench-narrativeqa-rep0-98a05b3c3a,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512573,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,21.5,24189272064,19100347904,1046740992,2.8286813646591327,0.040003030133654895,2.584277477381565,402,45677.42504611095,113.62543543808694,286.0198514313994,301.311,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-longbench-qasper-rep0-d04bb193a5,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512656,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,47.28,21418934272,18982636032,358350848,0.9587052484200104,0.04197653403187077,11.695591224904462,1054,22894.099908996675,21.721157408915253,251.58297304018384,300.382,NVIDIA RTX A6000,0,nvml
